geneid,feature_name,counts_tpm_round,sample,size,mu,fc,log2FC,lower_than_p,higher_than_p,p_value,p_adj,refseq_id,type,all_kegg_gene_names,gene_definition,all_kegg_paths_name,num_of_paths
ENSG00000132964,CDK8,13,Testis,18283285.8123276,24.8060335639134,0.524066048951565,-0.932179446311776,0.00714300562331784,0.992856994376682,0.0142860112466357,0.113126330481618,1024,"","",,,1
ENSG00000133101,CCNA1,4,Testis,4.70076241100254,120.18534634853,0.0332819276353396,-4.9091171953159,1.8955636347946e-05,0.999981044363652,3.7911272695892e-05,0.0013289796643545,8900,CDS,(RefSeq) cyclin A1,,"Cell cycle, AMPK signaling pathway, Cellular senescence, Progesterone-mediated oocyte maturation, Hepatitis B, Human papillomavirus infection, Human T-cell leukemia virus 1 infection, Epstein-Barr virus infection, Pathways in cancer, Transcriptional misregulation in cancer, Viral carcinogenesis, Acute myeloid leukemia",12
ENSG00000133703,KRAS,9,Testis,7899247.81187603,12.0342863853759,0.747863206158765,-0.419153688202752,0.239409790578307,0.760590209421693,0.478819581156614,0.774842828344554,3845,CDS,"(RefSeq) KRAS proto-oncogene, GTPase",,"EGFR tyrosine kinase inhibitor resistance, Endocrine resistance, MAPK signaling pathway, ErbB signaling pathway, Ras signaling pathway, Rap1 signaling pathway, Chemokine signaling pathway, FoxO signaling pathway, Sphingolipid signaling pathway, Phospholipase D signaling pathway, Mitophagy - animal, Autophagy - animal, mTOR signaling pathway, PI3K-Akt signaling pathway, Apoptosis, Longevity regulating pathway, Longevity regulating pathway - multiple species, Cellular senescence, Axon guidance, VEGF signaling pathway, Apelin signaling pathway, Gap junction, Signaling pathways regulating pluripotency of stem cells, C-type lectin receptor signaling pathway, Natural killer cell mediated cytotoxicity, T cell receptor signaling pathway, B cell receptor signaling pathway, Fc epsilon RI signaling pathway, Thermogenesis, Long-term potentiation, Neurotrophin signaling pathway, Cholinergic synapse, Serotonergic synapse, Long-term depression, Regulation of actin cytoskeleton, Insulin signaling pathway, GnRH signaling pathway, Progesterone-mediated oocyte maturation, Estrogen signaling pathway, Melanogenesis, Prolactin signaling pathway, Thyroid hormone signaling pathway, Oxytocin signaling pathway, Relaxin signaling pathway, GnRH secretion, AGE-RAGE signaling pathway in diabetic complications, Growth hormone synthesis, secretion and action, Aldosterone-regulated sodium reabsorption, Alzheimer disease, Pathways of neurodegeneration - multiple diseases, Alcoholism, Hepatitis C, Hepatitis B, Human cytomegalovirus infection, Human papillomavirus infection, Human T-cell leukemia virus 1 infection, Kaposi sarcoma-associated herpesvirus infection, Human immunodeficiency virus 1 infection, Pathways in cancer, Viral carcinogenesis, Proteoglycans in cancer, MicroRNAs in cancer, Chemical carcinogenesis - receptor activation, Chemical carcinogenesis - reactive oxygen species, Colorectal cancer, Renal cell carcinoma, Pancreatic cancer, Endometrial cancer, Glioma, Prostate cancer, Thyroid cancer, Melanoma, Bladder cancer, Chronic myeloid leukemia, Acute myeloid leukemia, Non-small cell lung cancer, Breast cancer, Hepatocellular carcinoma, Gastric cancer, Central carbon metabolism in cancer, Choline metabolism in cancer, PD-L1 expression and PD-1 checkpoint pathway in cancer, Lipid and atherosclerosis",83
ENSG00000134057,CCNB1,22,Testis,34.881477288106,42.5340249956191,0.517232968247561,-0.951113859933701,0.00995568466684015,0.99004431533316,0.0199113693336803,0.145680783092546,891,CDS,(RefSeq) cyclin B1,,"FoxO signaling pathway, Cell cycle, Oocyte meiosis, p53 signaling pathway, Cellular senescence, Progesterone-mediated oocyte maturation, Human immunodeficiency virus 1 infection",7
ENSG00000134242,PTPN22,1,Testis,13477497.8697356,2.12457945311809,0.470681385218318,-1.08717729727609,0.373334792936501,0.6266652070635,0.746669585873001,0.85997789914257,26191,"","",,,1
ENSG00000134243,SORT1,32,Testis,38.9723372143334,66.6910224398718,0.479824702475524,-1.05942066209646,0.00149453925976269,0.998505460740237,0.00298907851952537,0.0354038739777329,6272,CDS,(RefSeq) sortilin 1,,"Lysosome, Neurotrophin signaling pathway, Cholesterol metabolism",3
ENSG00000134255,CEPT1,20,Testis,25216693.5768246,9.45209080933086,2.11593396672158,1.08129460506545,0.999191980879207,0.000808019120793017,0.00161603824158603,0.0222308801140101,10390,CDS,(RefSeq) choline/ethanolamine phosphotransferase 1,,"Phosphonate and phosphinate metabolism, Glycerophospholipid metabolism, Ether lipid metabolism, Metabolic pathways",4
ENSG00000134333,LDHA,41,Testis,18.4262675021338,119.152293202859,0.344097447878714,-1.53911090303443,0.000348798769735485,0.999651201230265,0.000697597539470971,0.011969058058687,3939,CDS,(RefSeq) lactate dehydrogenase A,,"Glycolysis / Gluconeogenesis, Cysteine and methionine metabolism, Pyruvate metabolism, Propanoate metabolism, Metabolic pathways, HIF-1 signaling pathway, Glucagon signaling pathway, Central carbon metabolism in cancer",8
ENSG00000134443,GRP,1,Testis,585837.424691363,6.31341875674936,0.158392788207015,-2.65842144542207,0.0132509875869325,0.986749012413068,0.0265019751738649,0.180784448757505,2922,CDS,(RefSeq) gastrin releasing peptide,,Neuroactive ligand-receptor interaction,1
ENSG00000134612,FOLH1B,1,Testis,19120764.5147091,2.19101671640949,0.456409114777883,-1.13160049144318,0.356765318804097,0.643234681195903,0.713530637608194,0.840347325887882,,"","",,,1
ENSG00000134853,PDGFRA,13,Testis,2.77976784221419,17.0376707134116,0.763015098640611,-0.390216489310633,0.444801350573095,0.555198649426905,0.88960270114619,0.942707376820129,5156,CDS,(RefSeq) platelet derived growth factor receptor alpha,,"EGFR tyrosine kinase inhibitor resistance, MAPK signaling pathway, Ras signaling pathway, Rap1 signaling pathway, Calcium signaling pathway, Phospholipase D signaling pathway, Endocytosis, PI3K-Akt signaling pathway, Focal adhesion, Gap junction, JAK-STAT signaling pathway, Regulation of actin cytoskeleton, Human cytomegalovirus infection, Pathways in cancer, MicroRNAs in cancer, Glioma, Prostate cancer, Melanoma, Central carbon metabolism in cancer, Choline metabolism in cancer",20
ENSG00000134982,APC,7,Testis,64139116.8471807,7.18029678202065,0.9748900654814,-0.0366885538988896,0.571869630168741,0.428130369831259,0.856260739662518,0.924019728546934,324,CDS,(RefSeq) APC regulator of WNT signaling pathway,,"Wnt signaling pathway, Hippo signaling pathway, Signaling pathways regulating pluripotency of stem cells, Regulation of actin cytoskeleton, Cushing syndrome, Alzheimer disease, Pathways of neurodegeneration - multiple diseases, Human papillomavirus infection, Pathways in cancer, MicroRNAs in cancer, Colorectal cancer, Endometrial cancer, Basal cell carcinoma, Breast cancer, Hepatocellular carcinoma, Gastric cancer",16
ENSG00000135077,HAVCR2,2,Testis,4786307.43145585,3.18240437973362,0.628455645906133,-0.670117166771859,0.383588178124695,0.616411821875305,0.76717635624939,0.872537218487686,84868,"","",,,1
ENSG00000135211,TMEM60,36,Testis,49.7548132131321,46.5739728538371,0.772963906535924,-0.371527045649733,0.141753951633161,0.858246048366839,0.283507903266323,0.774842828344554,85025,"","",,,1
ENSG00000135390,ATP5G2,139,Testis,29.8320751511807,109.03704772327,1.27479607071511,0.350266477437873,0.905591028919305,0.0944089710806951,0.18881794216139,0.714699739502501,517,CDS,(RefSeq) ATP synthase membrane subunit c locus 2,,"Oxidative phosphorylation, Metabolic pathways, Thermogenesis, Alzheimer disease, Parkinson disease, Amyotrophic lateral sclerosis, Huntington disease, Prion disease, Pathways of neurodegeneration - multiple diseases, Chemical carcinogenesis - reactive oxygen species, Diabetic cardiomyopathy",11
ENSG00000135446,CDK4,46,Testis,15.8558109635994,32.7380374673465,1.40509338856617,0.490666021367038,0.907053705942105,0.0929462940578952,0.18589258811579,0.708238611857267,1019,CDS,(RefSeq) cyclin dependent kinase 4,,"Endocrine resistance, Cell cycle, p53 signaling pathway, PI3K-Akt signaling pathway, Cellular senescence, Tight junction, T cell receptor signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Cushing syndrome, Hepatitis C, Measles, Human cytomegalovirus infection, Influenza A, Human papillomavirus infection, Human T-cell leukemia virus 1 infection, Kaposi sarcoma-associated herpesvirus infection, Epstein-Barr virus infection, Pathways in cancer, Viral carcinogenesis, Pancreatic cancer, Glioma, Melanoma, Bladder cancer, Chronic myeloid leukemia, Small cell lung cancer, Non-small cell lung cancer, Breast cancer, Hepatocellular carcinoma",28
ENSG00000135535,CD164,87,Testis,13.5946980734014,128.316653958255,0.678010198335623,-0.560621120968849,0.123021853368887,0.876978146631113,0.246043706737775,0.774842828344554,8763,CDS,(RefSeq) CD164 molecule,,Lysosome,1
ENSG00000135679,MDM2,9,Testis,2005022.41313776,8.35768842536469,1.07685277817799,0.106821025452478,0.671370365314336,0.328629634685664,0.657259269371329,0.808606227253764,4193,CDS,(RefSeq) MDM2 proto-oncogene,,"Endocrine resistance, Platinum drug resistance, FoxO signaling pathway, Cell cycle, p53 signaling pathway, Ubiquitin mediated proteolysis, Endocytosis, PI3K-Akt signaling pathway, Cellular senescence, C-type lectin receptor signaling pathway, Thyroid hormone signaling pathway, Shigellosis, Human cytomegalovirus infection, Human papillomavirus infection, Epstein-Barr virus infection, Pathways in cancer, Transcriptional misregulation in cancer, Viral carcinogenesis, Proteoglycans in cancer, MicroRNAs in cancer, Glioma, Prostate cancer, Melanoma, Bladder cancer, Chronic myeloid leukemia",25
ENSG00000135951,TSGA10,4,Testis,7.14303329949787,50.7136038904906,0.0788742998552711,-3.66430089601629,7.19571630554299e-05,0.999928042836945,0.00014391432611086,0.00372384099178746,80705,"","",,,1
ENSG00000136143,SUCLA2,19,Testis,32783506.5153696,21.249145573981,0.894153599440016,-0.161405413237035,0.363938911883734,0.636061088116266,0.727877823767469,0.848478405598176,8803,CDS,(RefSeq) succinate-CoA ligase ADP-forming subunit beta,,"Citrate cycle (TCA cycle), Propanoate metabolism, Metabolic pathways, Carbon metabolism",4
ENSG00000136492,BRIP1,2,Testis,9523414.44102778,8.48754920499143,0.235639281928854,-2.08534803313838,0.00937521979863531,0.990624780201365,0.0187504395972706,0.139092005836756,83990,CDS,(RefSeq) BRCA1 interacting helicase 1,,"Homologous recombination, Fanconi anemia pathway",2
ENSG00000136698,CFC1,1,Testis,6636042.38578312,1.00563125146947,0.994400281951022,-0.00810138943694504,0.733687271774253,0.266312728225747,0.532625456451494,0.774842828344554,653275,"","",,,1
ENSG00000136997,MYC,21,Testis,4.94049315244658,22.592527373537,0.929510879982274,-0.105456342809192,0.521231726487266,0.478768273512734,0.957536547025468,0.978702685185685,4609,CDS,"(RefSeq) MYC proto-oncogene, bHLH transcription factor",,"MAPK signaling pathway, ErbB signaling pathway, Cell cycle, PI3K-Akt signaling pathway, Cellular senescence, Wnt signaling pathway, TGF-beta signaling pathway, Hippo signaling pathway, Signaling pathways regulating pluripotency of stem cells, JAK-STAT signaling pathway, Thyroid hormone signaling pathway, Salmonella infection, Hepatitis C, Hepatitis B, Human cytomegalovirus infection, Human T-cell leukemia virus 1 infection, Kaposi sarcoma-associated herpesvirus infection, Epstein-Barr virus infection, Pathways in cancer, Transcriptional misregulation in cancer, Proteoglycans in cancer, MicroRNAs in cancer, Chemical carcinogenesis - receptor activation, Colorectal cancer, Endometrial cancer, Thyroid cancer, Bladder cancer, Chronic myeloid leukemia, Acute myeloid leukemia, Small cell lung cancer, Breast cancer, Hepatocellular carcinoma, Gastric cancer, Central carbon metabolism in cancer",34
ENSG00000137103,TMEM8B,9,Testis,32704595.4288603,35.9944897301211,0.250038271621019,-1.99977915979199,8.59484428437663e-08,0.999999914051557,1.71896885687533e-07,1.40339920297559e-05,51754,"","",,,1
ENSG00000137265,IRF4,2,Testis,10675484.4310693,2.97259612125344,0.67281255791879,-0.571723461413682,0.429357680665837,0.570642319334164,0.858715361331673,0.92525757591073,3662,CDS,(RefSeq) interferon regulatory factor 4,,Th17 cell differentiation,1
ENSG00000137726,FXYD6,91,Testis,6.86722487187016,71.3485003845891,1.27542974988239,0.350983438111384,0.781383073300913,0.218616926699087,0.437233853398174,0.774842828344554,53826,"","",,,1
ENSG00000138378,STAT4,2,Testis,4.4003511284689,36.5432194220412,0.0547297154337117,-4.19153183447983,0.000786179469716335,0.999213820530284,0.00157235893943267,0.0217472181052016,6775,CDS,(RefSeq) signal transducer and activator of transcription 4,,"Necroptosis, JAK-STAT signaling pathway, Th1 and Th2 cell differentiation, Hepatitis B, Pathways in cancer, Inflammatory bowel disease",6
ENSG00000138413,IDH1,26,Testis,10.1182567023049,59.6578716247902,0.435818430860614,-1.19820088524183,0.0261357556227979,0.973864244377202,0.0522715112455957,0.297574186589554,3417,CDS,(RefSeq) isocitrate dehydrogenase (NADP(+)) 1,,"Citrate cycle (TCA cycle), Glutathione metabolism, Metabolic pathways, Carbon metabolism, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids, Peroxisome, Central carbon metabolism in cancer",8
ENSG00000138459,SLC35A5,22,Testis,37876037.8619714,20.5613999753401,1.06996605417847,0.0975650263037722,0.676324907824681,0.323675092175319,0.647350184350638,0.803464862577088,55032,"","",,,1
ENSG00000138771,SHROOM3,2,Testis,36658190.5667367,2.23003282377208,0.896847785682822,-0.15706494527773,0.614672120438176,0.385327879561824,0.770655759123648,0.874784666271266,57619,"","",,,1
ENSG00000138794,CASP6,36,Testis,21119404.0195645,4.76958624415242,7.54782451918896,2.91606088183624,1,8.94698271915568e-21,1.78939654383114e-20,7.37968186400006e-18,839,CDS,(RefSeq) caspase 6,,"Apoptosis, Lipid and atherosclerosis",2
ENSG00000138795,LEF1,5,Testis,17.0131752821655,22.0948016442751,0.226297573542396,-2.14370697938163,0.00134892639747401,0.998651073602526,0.00269785279494803,0.0327455458911588,51176,CDS,(RefSeq) lymphoid enhancer binding factor 1,,"Wnt signaling pathway, Hippo signaling pathway, Adherens junction, Melanogenesis, Cushing syndrome, Alcoholic liver disease, Salmonella infection, Kaposi sarcoma-associated herpesvirus infection, Pathways in cancer, Colorectal cancer, Endometrial cancer, Prostate cancer, Thyroid cancer, Basal cell carcinoma, Acute myeloid leukemia, Breast cancer, Hepatocellular carcinoma, Gastric cancer, Arrhythmogenic right ventricular cardiomyopathy",19
ENSG00000139343,SNRPF,27,Testis,983547.052288341,30.7618007405045,0.877711946311671,-0.188180551269262,0.284938889026174,0.715061110973826,0.569877778052347,0.774842828344554,6636,CDS,(RefSeq) small nuclear ribonucleoprotein polypeptide F,,Spliceosome,1
ENSG00000139618,BRCA2,3,Testis,42106839.849815,5.68718095987368,0.527502117686551,-0.922751209276538,0.181376002364309,0.818623997635691,0.362752004728619,0.774842828344554,675,CDS,(RefSeq) BRCA2 DNA repair associated,,"Homologous recombination, Fanconi anemia pathway, Pathways in cancer, Pancreatic cancer, Breast cancer",5
ENSG00000139644,TMBIM6,134,Testis,92.1955357485151,195.436354628704,0.685645207896849,-0.544465858455662,0.00359205254569391,0.996407947454306,0.00718410509138783,0.0684344576028805,7009,CDS,(RefSeq) transmembrane BAX inhibitor motif containing 6,,Pathogenic Escherichia coli infection,1
ENSG00000139684,ESD,42,Testis,43.5416816301456,35.539946180158,1.18176881267898,0.240947831265323,0.81122662062531,0.18877337937469,0.377546758749381,0.774842828344554,2098,CDS,(RefSeq) esterase D,,"Metabolic pathways, Carbon metabolism",2
ENSG00000139687,RB1,19,Testis,144.561109034632,13.6982365037007,1.3870398569091,0.472009244430755,0.926266612710784,0.0737333872892157,0.147466774578431,0.636192700124702,5925,CDS,(RefSeq) RB transcriptional corepressor 1,,"Endocrine resistance, Cell cycle, Cellular senescence, Cushing syndrome, Hepatitis C, Hepatitis B, Human cytomegalovirus infection, Human papillomavirus infection, Human T-cell leukemia virus 1 infection, Kaposi sarcoma-associated herpesvirus infection, Epstein-Barr virus infection, Pathways in cancer, Viral carcinogenesis, Chemical carcinogenesis - receptor activation, Pancreatic cancer, Glioma, Prostate cancer, Melanoma, Bladder cancer, Chronic myeloid leukemia, Small cell lung cancer, Non-small cell lung cancer, Breast cancer, Hepatocellular carcinoma, Gastric cancer",25
ENSG00000140443,IGF1R,30,Testis,3006624.53905425,18.8001863321128,1.59572886513134,0.674215539930854,0.993936046359302,0.00606395364069776,0.0121279072813955,0.100063263253738,3480,CDS,(RefSeq) insulin like growth factor 1 receptor,,"EGFR tyrosine kinase inhibitor resistance, Endocrine resistance, MAPK signaling pathway, Ras signaling pathway, Rap1 signaling pathway, HIF-1 signaling pathway, FoxO signaling pathway, Oocyte meiosis, Autophagy - animal, Endocytosis, mTOR signaling pathway, PI3K-Akt signaling pathway, AMPK signaling pathway, Longevity regulating pathway, Longevity regulating pathway - multiple species, Focal adhesion, Adherens junction, Signaling pathways regulating pluripotency of stem cells, Long-term depression, Ovarian steroidogenesis, Progesterone-mediated oocyte maturation, Pathways in cancer, Transcriptional misregulation in cancer, Proteoglycans in cancer, Glioma, Prostate cancer, Melanoma, Breast cancer, Hepatocellular carcinoma",29
ENSG00000140538,NTRK3,2,Testis,25216693.5772502,3.58697398577284,0.55757304288592,-0.842767282308928,0.305059900130195,0.694940099869805,0.610119800260391,0.784589219196628,4916,CDS,(RefSeq) neurotrophic receptor tyrosine kinase 3,,"Calcium signaling pathway, Neurotrophin signaling pathway, Central carbon metabolism in cancer",3
ENSG00000141510,TP53,39,Testis,42.137388250238,16.4543383220134,2.37019558226926,1.24500611141377,0.999957937873342,4.20621266576138e-05,8.41242533152276e-05,0.00244095246763812,7157,CDS,(RefSeq) tumor protein p53,,"Endocrine resistance, Platinum drug resistance, MAPK signaling pathway, Sphingolipid signaling pathway, Cell cycle, p53 signaling pathway, Mitophagy - animal, PI3K-Akt signaling pathway, Apoptosis, Longevity regulating pathway, Ferroptosis, Cellular senescence, Wnt signaling pathway, Neurotrophin signaling pathway, Thyroid hormone signaling pathway, Parkinson disease, Amyotrophic lateral sclerosis, Huntington disease, Shigellosis, Hepatitis C, Hepatitis B, Measles, Human cytomegalovirus infection, Human papillomavirus infection, Human T-cell leukemia virus 1 infection, Kaposi sarcoma-associated herpesvirus infection, Herpes simplex virus 1 infection, Epstein-Barr virus infection, Pathways in cancer, Transcriptional misregulation in cancer, Viral carcinogenesis, Proteoglycans in cancer, MicroRNAs in cancer, Colorectal cancer, Pancreatic cancer, Endometrial cancer, Glioma, Prostate cancer, Thyroid cancer, Basal cell carcinoma, Melanoma, Bladder cancer, Chronic myeloid leukemia, Small cell lung cancer, Non-small cell lung cancer, Breast cancer, Hepatocellular carcinoma, Gastric cancer, Central carbon metabolism in cancer, Lipid and atherosclerosis, Fluid shear stress and atherosclerosis",51
ENSG00000141524,TMC6,5,Testis,11221733.5604149,5.6534509460767,0.884415562758147,-0.177203682898696,0.502816364670358,0.497183635329642,0.994367270659284,0.99736451046609,11322,"","",,,1
ENSG00000141540,TTYH2,17,Testis,66.8121037411605,28.6379799715287,0.593617287842964,-0.752394986887321,0.0308562948972492,0.969143705102751,0.0617125897944984,0.33551869686508,94015,"","",,,1
ENSG00000141564,RPTOR,13,Testis,121546420.945304,12.7815307696491,1.01709257164014,0.0244509934218287,0.597048213095276,0.402951786904724,0.805903573809448,0.895246264505745,57521,CDS,(RefSeq) regulatory associated protein of MTOR complex 1,,"Autophagy - other, Autophagy - animal, mTOR signaling pathway, PI3K-Akt signaling pathway, AMPK signaling pathway, Longevity regulating pathway, Longevity regulating pathway - multiple species, Thermogenesis, Insulin signaling pathway, Shigellosis, MicroRNAs in cancer",11
ENSG00000141646,SMAD4,26,Testis,65.2026958928673,18.9197156487276,1.3742278416192,0.458621217200804,0.930238941136406,0.0697610588635943,0.139522117727189,0.611607388752056,4089,CDS,(RefSeq) SMAD family member 4,,"FoxO signaling pathway, Cell cycle, Wnt signaling pathway, TGF-beta signaling pathway, Apelin signaling pathway, Hippo signaling pathway, Adherens junction, Signaling pathways regulating pluripotency of stem cells, Th17 cell differentiation, AGE-RAGE signaling pathway in diabetic complications, Hepatitis B, Human T-cell leukemia virus 1 infection, Pathways in cancer, Colorectal cancer, Pancreatic cancer, Chronic myeloid leukemia, Hepatocellular carcinoma, Gastric cancer",18
ENSG00000141736,ERBB2,23,Testis,3681618.07814948,23.2657144252811,0.988579141803943,-0.0165716277516447,0.533137626572721,0.466862373427279,0.933724746854557,0.966624569664696,2064,CDS,(RefSeq) erb-b2 receptor tyrosine kinase 2,,"EGFR tyrosine kinase inhibitor resistance, Endocrine resistance, Platinum drug resistance, MAPK signaling pathway, ErbB signaling pathway, Calcium signaling pathway, HIF-1 signaling pathway, PI3K-Akt signaling pathway, Focal adhesion, Adherens junction, Tight junction, Pathways in cancer, Proteoglycans in cancer, MicroRNAs in cancer, Pancreatic cancer, Endometrial cancer, Prostate cancer, Bladder cancer, Non-small cell lung cancer, Breast cancer, Gastric cancer, Central carbon metabolism in cancer",22
ENSG00000141867,BRD4,50,Testis,37598202.5607045,35.6730284316929,1.40161915593291,0.487094397503605,0.990890963512931,0.00910903648706899,0.018218072974138,0.136006292689132,23476,"","",,,1
ENSG00000142208,AKT1,33,Testis,13.5517677575866,35.3761232831118,0.932832570033299,-0.100309933487457,0.469616165614,0.530383834386,0.939232331227999,0.969231362119444,207,CDS,(RefSeq) AKT serine/threonine kinase 1,,"EGFR tyrosine kinase inhibitor resistance, Endocrine resistance, Platinum drug resistance, MAPK signaling pathway, ErbB signaling pathway, Ras signaling pathway, Rap1 signaling pathway, cGMP-PKG signaling pathway, cAMP signaling pathway, Chemokine signaling pathway, HIF-1 signaling pathway, FoxO signaling pathway, Sphingolipid signaling pathway, Phospholipase D signaling pathway, Autophagy - animal, mTOR signaling pathway, PI3K-Akt signaling pathway, AMPK signaling pathway, Apoptosis, Longevity regulating pathway, Longevity regulating pathway - multiple species, Cellular senescence, Adrenergic signaling in cardiomyocytes, VEGF signaling pathway, Apelin signaling pathway, Osteoclast differentiation, Focal adhesion, Signaling pathways regulating pluripotency of stem cells, Platelet activation, Neutrophil extracellular trap formation, Toll-like receptor signaling pathway, C-type lectin receptor signaling pathway, JAK-STAT signaling pathway, T cell receptor signaling pathway, B cell receptor signaling pathway, Fc epsilon RI signaling pathway, Fc gamma R-mediated phagocytosis, TNF signaling pathway, Neurotrophin signaling pathway, Cholinergic synapse, Dopaminergic synapse, Regulation of actin cytoskeleton, Insulin signaling pathway, Progesterone-mediated oocyte maturation, Estrogen signaling pathway, Prolactin signaling pathway, Thyroid hormone signaling pathway, Adipocytokine signaling pathway, Glucagon signaling pathway, Regulation of lipolysis in adipocytes, Relaxin signaling pathway, GnRH secretion, Insulin resistance, Non-alcoholic fatty liver disease, AGE-RAGE signaling pathway in diabetic complications, Growth hormone synthesis, secretion and action, Alcoholic liver disease, Carbohydrate digestion and absorption, Alzheimer disease, Spinocerebellar ataxia, Shigellosis, Salmonella infection, Yersinia infection, Chagas disease, Toxoplasmosis, Tuberculosis, Hepatitis C, Hepatitis B, Measles, Human cytomegalovirus infection, Influenza A, Human papillomavirus infection, Human T-cell leukemia virus 1 infection, Kaposi sarcoma-associated herpesvirus infection, Herpes simplex virus 1 infection, Epstein-Barr virus infection, Human immunodeficiency virus 1 infection, Pathways in cancer, Proteoglycans in cancer, Chemical carcinogenesis - receptor activation, Chemical carcinogenesis - reactive oxygen species, Colorectal cancer, Renal cell carcinoma, Pancreatic cancer, Endometrial cancer, Glioma, Prostate cancer, Melanoma, Chronic myeloid leukemia, Acute myeloid leukemia, Small cell lung cancer, Non-small cell lung cancer, Breast cancer, Hepatocellular carcinoma, Gastric cancer, Central carbon metabolism in cancer, Choline metabolism in cancer, PD-L1 expression and PD-1 checkpoint pathway in cancer, Diabetic cardiomyopathy, Lipid and atherosclerosis, Fluid shear stress and atherosclerosis",101
ENSG00000143353,LYPLAL1,21,Testis,11241109.0772392,13.9773802973862,1.50242746159858,0.587295338145599,0.971584658863398,0.0284153411366023,0.0568306822732046,0.315595971023713,127018,"","",,,1
ENSG00000144015,TRIM43,1,Testis,2332625.79394736,1.18844770469458,0.841433742561681,-0.249078421717287,0.666806622252048,0.333193377747952,0.666386755495904,0.8128640164906,653192,"","",,,1
ENSG00000144029,MRPS5,32,Testis,93.7271068027124,62.8499782292445,0.509148943270599,-0.973840339794618,0.000397058966137459,0.999602941033863,0.000794117932274917,0.0131548069116202,64969,CDS,(RefSeq) mitochondrial ribosomal protein S5,,Ribosome,1
ENSG00000144136,SLC20A1,19,Testis,309.364064801179,32.5263157894737,0.584142394822006,-0.775608001017204,0.00991783944814432,0.990082160551856,0.0198356788962886,0.145221714911244,6574,"","",,,1
ENSG00000144554,FANCD2,8,Testis,108.481183837807,23.5129678495249,0.340237780751342,-1.55538474496116,0.000558946891375898,0.999441053108624,0.0011178937827518,0.0171172335481798,2177,CDS,(RefSeq) FA complementation group D2,,Fanconi anemia pathway,1
ENSG00000144659,SLC25A38,72,Testis,68.3963810339136,47.8792245929511,1.50378375197413,0.588597118621125,0.99379478490786,0.00620521509214002,0.01241043018428,0.101847378123188,54977,"","",,,1
ENSG00000144677,CTDSPL,28,Testis,28.6773714766038,16.8416755211648,1.66254242131744,0.733391152790365,0.979511473136706,0.0204885268632943,0.0409770537265886,0.249140486657659,10217,"","",,,1
ENSG00000145242,EPHA5,1,Testis,18650223.126391,1.85333732562002,0.539567183035855,-0.890125489950289,0.44715589023856,0.55284410976144,0.894311780477119,0.945112695141365,2044,CDS,(RefSeq) EPH receptor A5,,Axon guidance,1
ENSG00000145386,CCNA2,7,Testis,11864377.3228802,14.5975921661762,0.479531139129888,-1.06030359286685,0.022652807598256,0.977347192401744,0.0453056151965119,0.26759376328316,890,CDS,(RefSeq) cyclin A2,,"Cell cycle, AMPK signaling pathway, Cellular senescence, Progesterone-mediated oocyte maturation, Hepatitis B, Human papillomavirus infection, Human T-cell leukemia virus 1 infection, Epstein-Barr virus infection, Pathways in cancer, Transcriptional misregulation in cancer, Viral carcinogenesis, Acute myeloid leukemia",12
