geneid,feature_name,counts_tpm_round,sample,size,mu,fc,log2FC,lower_than_p,higher_than_p,p_value,p_adj,refseq_id,type,all_kegg_gene_names,gene_definition,all_kegg_paths_name,num_of_paths
ENSG00000165238,WNK2,4,Spleen,4786307.43145585,4.58879051325481,0.871689389272821,-0.198113946565638,0.5153376724163,0.4846623275837,0.969324655167399,0.977920339221676,65268,"","",,,1
ENSG00000165409,TSHR,1,Spleen,15682152.1281012,1.55171933024207,0.644446441125406,-0.633867631309805,0.540666882097068,0.459333117902932,0.918666235805864,0.940557846207533,7253,CDS,(RefSeq) thyroid stimulating hormone receptor,,"cAMP signaling pathway, Neuroactive ligand-receptor interaction, Thyroid hormone synthesis, Regulation of lipolysis in adipocytes, Autoimmune thyroid disease",5
ENSG00000165669,FAM204A,7,Spleen,12578018.8982993,6.58043441853526,1.06375955670692,0.0891720929939567,0.660961139095222,0.339038860904778,0.678077721809555,0.756359470613415,63877,"","",,,1
ENSG00000165699,TSC1,36,Spleen,16.5064378333082,26.9232280598208,1.33713535093234,0.419145508988089,0.870061674837228,0.129938325162772,0.259876650325544,0.678364686217073,7248,CDS,(RefSeq) TSC complex subunit 1,,"Phospholipase D signaling pathway, Autophagy - animal, mTOR signaling pathway, PI3K-Akt signaling pathway, AMPK signaling pathway, Longevity regulating pathway, Cellular senescence, Thermogenesis, Insulin signaling pathway, Human cytomegalovirus infection, Human papillomavirus infection, Herpes simplex virus 1 infection, Choline metabolism in cancer",13
ENSG00000165731,RET,4,Spleen,8392017.36757952,1.10806038592139,3.60991156332501,1.85196349397803,0.994399278621232,0.00560072137876833,0.0112014427575367,0.11117793689342,5979,CDS,(RefSeq) ret proto-oncogene,,"MAPK signaling pathway, Calcium signaling pathway, PI3K-Akt signaling pathway, Pathways in cancer, Thyroid cancer, Non-small cell lung cancer, Central carbon metabolism in cancer",7
ENSG00000166167,BTRC,24,Spleen,34.0089270594906,12.8170709732268,1.87250269973014,0.904967798729141,0.992830619653301,0.00716938034669866,0.0143387606933973,0.135074304630714,8945,CDS,(RefSeq) beta-transducin repeat containing E3 ubiquitin protein ligase,,"Oocyte meiosis, Ubiquitin mediated proteolysis, Cellular senescence, Wnt signaling pathway, Hedgehog signaling pathway, Hippo signaling pathway, Circadian rhythm, Shigellosis, Human immunodeficiency virus 1 infection",9
ENSG00000166228,PCBD1,30,Spleen,20.9898387448729,27.5513996359966,1.08887390101243,0.122836889851378,0.668159134953231,0.331840865046769,0.663681730093538,0.745356230777429,5092,CDS,(RefSeq) pterin-4 alpha-carbinolamine dehydratase 1,,"Folate biosynthesis, Metabolic pathways",2
ENSG00000166507,NDST2,1,Spleen,30.8089905541037,56.1900671350857,0.0177967397261853,-5.81224321890183,2.69328193079539e-13,0.999999999999731,5.38656386159078e-13,5.36628053053115e-11,8509,CDS,(RefSeq) N-deacetylase and N-sulfotransferase 2,,"Glycosaminoglycan biosynthesis - heparan sulfate / heparin, Metabolic pathways",2
ENSG00000166509,CLEC3A,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,10143,"","",,,1
ENSG00000166592,RRAD,119,Spleen,2.92831696526547,5.98013605459451,19.899212812821,4.31463945563107,1,1.14331210103154e-18,2.28662420206308e-18,3.42005808654171e-16,6236,"","",,,1
ENSG00000166780,C16orf45,13,Spleen,10.7803441316304,11.5481538810168,1.12572105757699,0.170849386294535,0.687790752038378,0.312209247961622,0.624418495923243,0.715428770439868,89927,"","",,,1
ENSG00000166797,FAM96A,21,Spleen,269.84870439989,32.2738383668374,0.65068182350378,-0.619975841612789,0.0297101567166673,0.970289843283333,0.0594203134333345,0.385330758085935,84191,"","",,,1
ENSG00000166888,STAT6,49,Spleen,16.9045619691544,220.932148977074,0.221787549828634,-2.17274971362862,2.91887392239132e-06,0.999997081126078,5.83774784478264e-06,0.000190647953006074,6778,CDS,(RefSeq) signal transducer and activator of transcription 6,,"Necroptosis, JAK-STAT signaling pathway, Th1 and Th2 cell differentiation, Th17 cell differentiation, Hepatitis B, Pathways in cancer, Inflammatory bowel disease",7
ENSG00000166949,SMAD3,21,Spleen,11.4391702288135,25.4325439339712,0.825713701882159,-0.276286449408481,0.362056954494329,0.63794304550567,0.724113908988659,0.792454799464516,4088,CDS,(RefSeq) SMAD family member 3,,"FoxO signaling pathway, Cell cycle, Endocytosis, Cellular senescence, Wnt signaling pathway, TGF-beta signaling pathway, Apelin signaling pathway, Hippo signaling pathway, Adherens junction, Signaling pathways regulating pluripotency of stem cells, Th17 cell differentiation, AGE-RAGE signaling pathway in diabetic complications, Hepatitis B, Human T-cell leukemia virus 1 infection, Pathways in cancer, Colorectal cancer, Pancreatic cancer, Chronic myeloid leukemia, Hepatocellular carcinoma, Gastric cancer, Inflammatory bowel disease, Diabetic cardiomyopathy",22
ENSG00000167258,CDK12,10,Spleen,9498130.76349038,14.4973086454173,0.689783203530061,-0.53578509580578,0.145014734591169,0.854985265408831,0.290029469182339,0.678364686217073,51755,"","",,,1
ENSG00000167315,ACAA2,18,Spleen,23.1836902587636,28.5266035765408,0.630989944235861,-0.664311080989607,0.0934113648823372,0.906588635117663,0.186822729764674,0.678364686217073,10449,CDS,(RefSeq) acetyl-CoA acyltransferase 2,,"Fatty acid elongation, Fatty acid degradation, Valine, leucine and isoleucine degradation, Metabolic pathways, Fatty acid metabolism",5
ENSG00000167325,RRM1,23,Spleen,50.138501730471,17.1251744652869,1.34305201074719,0.425515175349211,0.902637162261314,0.0973628377386857,0.194725675477372,0.678364686217073,6240,CDS,(RefSeq) ribonucleotide reductase catalytic subunit M1,,"Purine metabolism, Pyrimidine metabolism, Glutathione metabolism, Drug metabolism - other enzymes, Metabolic pathways, Nucleotide metabolism",6
ENSG00000167390,POM121L3P,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000167461,RAB8A,21,Spleen,169.942419879303,29.4692850362275,0.712606361986185,-0.488822731308168,0.0815501925248609,0.918449807475139,0.163100385049722,0.678364686217073,4218,CDS,"(RefSeq) RAB8A, member RAS oncogene family",,"Autophagy - animal, Endocytosis, AMPK signaling pathway, Tight junction, Pancreatic secretion, Amyotrophic lateral sclerosis, Pathways of neurodegeneration - multiple diseases",7
ENSG00000167548,KMT2D,14,Spleen,18.6395115889905,24.1672597936328,0.579296127055683,-0.787627075132671,0.0833809498792009,0.916619050120799,0.166761899758402,0.678364686217073,8085,CDS,(RefSeq) lysine methyltransferase 2D,,"Lysine degradation, Metabolic pathways, Cushing syndrome",3
ENSG00000167785,ZNF558,11,Spleen,17.9607414346119,11.0620115370913,0.994394189801432,-0.00811022807173203,0.57573505499017,0.42426494500983,0.848529890019661,0.888447290759833,148156,CDS,(RefSeq) zinc finger protein 558,,Herpes simplex virus 1 infection,1
ENSG00000167992,VWCE,5,Spleen,6636042.38573758,2.16615727447218,2.30823498317699,1.20679010084979,0.976666187001137,0.023333812998863,0.0466676259977259,0.322215521517916,220001,"","",,,1
ENSG00000168028,RPSA,67,Spleen,12.6005021046567,1098.46480171416,0.0609942165606455,-4.03518373619491,2.33038783925507e-11,0.999999999976696,4.66077567851014e-11,3.71854318998971e-09,3921,CDS,(RefSeq) ribosomal protein SA,,"Ribosome, Coronavirus disease - COVID-19",2
ENSG00000168036,CTNNB1,84,Spleen,21.9097673257091,102.153932781093,0.822288459319571,-0.282283513843039,0.240741982315883,0.759258017684117,0.481483964631767,0.678364686217073,1499,CDS,(RefSeq) catenin beta 1,,"Rap1 signaling pathway, Wnt signaling pathway, Hippo signaling pathway, Focal adhesion, Adherens junction, Signaling pathways regulating pluripotency of stem cells, Leukocyte transendothelial migration, Melanogenesis, Thyroid hormone signaling pathway, Cushing syndrome, Alcoholic liver disease, Alzheimer disease, Pathways of neurodegeneration - multiple diseases, Bacterial invasion of epithelial cells, Salmonella infection, Hepatitis C, Human cytomegalovirus infection, Human papillomavirus infection, Kaposi sarcoma-associated herpesvirus infection, Pathways in cancer, Proteoglycans in cancer, Colorectal cancer, Endometrial cancer, Prostate cancer, Thyroid cancer, Basal cell carcinoma, Breast cancer, Hepatocellular carcinoma, Gastric cancer, Arrhythmogenic right ventricular cardiomyopathy, Fluid shear stress and atherosclerosis",31
ENSG00000168228,ZCCHC4,9,Spleen,71032590.664227,6.597603081454,1.36413177465907,0.447983014937268,0.868852319929125,0.131147680070875,0.26229536014175,0.678364686217073,29063,"","",,,1
ENSG00000168291,PDHB,27,Spleen,36.8743739126769,72.8524191542766,0.370612263991168,-1.43201747227423,6.59453302086437e-05,0.999934054669791,0.000131890660417287,0.00299614554940657,5162,CDS,(RefSeq) pyruvate dehydrogenase E1 subunit beta,,"Glycolysis / Gluconeogenesis, Citrate cycle (TCA cycle), Pyruvate metabolism, Lipoic acid metabolism, Metabolic pathways, Carbon metabolism, HIF-1 signaling pathway, Glucagon signaling pathway, Central carbon metabolism in cancer, Diabetic cardiomyopathy",10
ENSG00000168566,SNRNP48,10,Spleen,51.0443654563549,14.1286774188745,0.70778033240684,-0.498626421755674,0.200215594427684,0.799784405572316,0.400431188855368,0.678364686217073,154007,"","",,,1
ENSG00000168610,STAT3,26,Spleen,20.7512664192441,102.152692036148,0.254520947825825,-1.97414369563649,1.02618398303552e-05,0.99998973816017,2.05236796607104e-05,0.000586116163345176,6774,CDS,(RefSeq) signal transducer and activator of transcription 3,,"EGFR tyrosine kinase inhibitor resistance, Chemokine signaling pathway, HIF-1 signaling pathway, FoxO signaling pathway, Necroptosis, Signaling pathways regulating pluripotency of stem cells, JAK-STAT signaling pathway, Th17 cell differentiation, Prolactin signaling pathway, Adipocytokine signaling pathway, Insulin resistance, AGE-RAGE signaling pathway in diabetic complications, Growth hormone synthesis, secretion and action, Toxoplasmosis, Hepatitis C, Hepatitis B, Measles, Human cytomegalovirus infection, Kaposi sarcoma-associated herpesvirus infection, Epstein-Barr virus infection, Coronavirus disease - COVID-19, Pathways in cancer, Viral carcinogenesis, Proteoglycans in cancer, MicroRNAs in cancer, Chemical carcinogenesis - receptor activation, Pancreatic cancer, Acute myeloid leukemia, Non-small cell lung cancer, PD-L1 expression and PD-1 checkpoint pathway in cancer, Inflammatory bowel disease, Lipid and atherosclerosis",32
ENSG00000168672,FAM84B,7,Spleen,2968426.74418952,6.13654180317783,1.14070762076045,0.18992905619035,0.724976857682914,0.275023142317086,0.550046284634171,0.678364686217073,157638,"","",,,1
ENSG00000168685,IL7R,1,Spleen,2.91222629878578,57.3133857045953,0.0174479310148279,-5.84080021876197,0.000556296167856839,0.999443703832143,0.00111259233571368,0.0180303608568358,3575,CDS,(RefSeq) interleukin 7 receptor,,"Cytokine-cytokine receptor interaction, FoxO signaling pathway, PI3K-Akt signaling pathway, JAK-STAT signaling pathway, Hematopoietic cell lineage, Pathways in cancer, Primary immunodeficiency",7
ENSG00000168702,LRP1B,1,Spleen,6636042.38578312,1.00838984045121,0.991679963329008,-0.0120534881995185,0.732672468818063,0.267327531181937,0.534655062363875,0.678364686217073,53353,"","",,,1
ENSG00000168769,TET2,3,Spleen,2609805.34476343,9.42673842405294,0.318243687800364,-1.65179619559003,0.0156633327434234,0.984336667256576,0.0313266654868468,0.251366239460123,54790,"","",,,1
ENSG00000168778,TCTN2,10,Spleen,4668442.1717708,7.16609399722365,1.39546034476722,0.480741127470583,0.889270912544464,0.110729087455536,0.221458174911072,0.678364686217073,79867,"","",,,1
ENSG00000168955,TM4SF20,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,79853,"","",,,1
ENSG00000169032,MAP2K1,14,Spleen,54.923743507552,34.5668200246891,0.405012667928395,-1.3039610617749,0.000911537522692709,0.999088462477307,0.00182307504538542,0.0261783494996358,5604,CDS,(RefSeq) mitogen-activated protein kinase kinase 1,,"EGFR tyrosine kinase inhibitor resistance, Endocrine resistance, MAPK signaling pathway, ErbB signaling pathway, Ras signaling pathway, Rap1 signaling pathway, cGMP-PKG signaling pathway, cAMP signaling pathway, Chemokine signaling pathway, HIF-1 signaling pathway, FoxO signaling pathway, Sphingolipid signaling pathway, Phospholipase D signaling pathway, Oocyte meiosis, Autophagy - animal, mTOR signaling pathway, PI3K-Akt signaling pathway, Apoptosis, Cellular senescence, Vascular smooth muscle contraction, VEGF signaling pathway, Apelin signaling pathway, Osteoclast differentiation, Focal adhesion, Gap junction, Signaling pathways regulating pluripotency of stem cells, Neutrophil extracellular trap formation, Toll-like receptor signaling pathway, Natural killer cell mediated cytotoxicity, T cell receptor signaling pathway, B cell receptor signaling pathway, Fc epsilon RI signaling pathway, Fc gamma R-mediated phagocytosis, TNF signaling pathway, Long-term potentiation, Neurotrophin signaling pathway, Cholinergic synapse, Serotonergic synapse, Long-term depression, Regulation of actin cytoskeleton, Insulin signaling pathway, GnRH signaling pathway, Progesterone-mediated oocyte maturation, Estrogen signaling pathway, Melanogenesis, Prolactin signaling pathway, Thyroid hormone signaling pathway, Oxytocin signaling pathway, Relaxin signaling pathway, Parathyroid hormone synthesis, secretion and action, GnRH secretion, Cushing syndrome, Growth hormone synthesis, secretion and action, Alzheimer disease, Pathways of neurodegeneration - multiple diseases, Alcoholism, Salmonella infection, Yersinia infection, Hepatitis C, Hepatitis B, Human cytomegalovirus infection, Influenza A, Human papillomavirus infection, Human T-cell leukemia virus 1 infection, Kaposi sarcoma-associated herpesvirus infection, Human immunodeficiency virus 1 infection, Pathways in cancer, Proteoglycans in cancer, MicroRNAs in cancer, Chemical carcinogenesis - receptor activation, Chemical carcinogenesis - reactive oxygen species, Colorectal cancer, Renal cell carcinoma, Pancreatic cancer, Endometrial cancer, Glioma, Prostate cancer, Thyroid cancer, Melanoma, Bladder cancer, Chronic myeloid leukemia, Acute myeloid leukemia, Non-small cell lung cancer, Breast cancer, Hepatocellular carcinoma, Gastric cancer, Central carbon metabolism in cancer, Choline metabolism in cancer, PD-L1 expression and PD-1 checkpoint pathway in cancer",89
ENSG00000169083,AR,20,Spleen,2968426.7440926,1.95831239537422,10.2128751506871,3.35231716891025,0.999999999999996,4.08347263414596e-15,8.16694526829192e-15,9.42525979851764e-13,367,CDS,(RefSeq) androgen receptor,,"Oocyte meiosis, Pathways in cancer, Chemical carcinogenesis - receptor activation, Prostate cancer",4
ENSG00000169299,PGM2,10,Spleen,2897.97210332099,18.3858921161826,0.543895283231775,-0.878599180368624,0.0253917480844193,0.974608251915581,0.0507834961688386,0.343174064231062,55276,CDS,(RefSeq) phosphoglucomutase 2,,"Glycolysis / Gluconeogenesis, Pentose phosphate pathway, Galactose metabolism, Purine metabolism, Starch and sucrose metabolism, Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Biosynthesis of nucleotide sugars",8
ENSG00000169398,PTK2,29,Spleen,339.854537856406,11.2192940820952,2.58483285916187,1.3700709957997,0.999995991315819,4.00868418057038e-06,8.01736836114077e-06,0.000254919589931782,5747,CDS,(RefSeq) protein tyrosine kinase 2,,"Endocrine resistance, ErbB signaling pathway, Chemokine signaling pathway, PI3K-Akt signaling pathway, Axon guidance, VEGF signaling pathway, Focal adhesion, Leukocyte transendothelial migration, Regulation of actin cytoskeleton, Growth hormone synthesis, secretion and action, Bacterial invasion of epithelial cells, Shigellosis, Yersinia infection, Amoebiasis, Human cytomegalovirus infection, Human papillomavirus infection, Human immunodeficiency virus 1 infection, Pathways in cancer, Transcriptional misregulation in cancer, Proteoglycans in cancer, Chemical carcinogenesis - reactive oxygen species, Small cell lung cancer, Lipid and atherosclerosis, Fluid shear stress and atherosclerosis",24
ENSG00000170113,NIPA1,7,Spleen,3061644.35862655,7.33560475494583,0.954249885843487,-0.0675609860355201,0.548838522214391,0.451161477785609,0.902322955571218,0.928410073599914,123606,"","",,,1
ENSG00000170289,CNGB3,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,54714,CDS,(RefSeq) cyclic nucleotide gated channel subunit beta 3,,cAMP signaling pathway,1
ENSG00000170312,CDK1,6,Spleen,4.27250517575337,10.6514603249954,0.563303041735978,-0.828016832992906,0.272526132018822,0.727473867981179,0.545052264037643,0.678364686217073,983,CDS,(RefSeq) cyclin dependent kinase 1,,"Cell cycle, Oocyte meiosis, p53 signaling pathway, Cellular senescence, Gap junction, Progesterone-mediated oocyte maturation, Human immunodeficiency virus 1 infection, Viral carcinogenesis",8
ENSG00000170581,STAT2,46,Spleen,12.6527922128276,140.097076495633,0.328343753850095,-1.60672108406703,0.00131258166477992,0.99868741833522,0.00262516332955985,0.0355652562387325,6773,CDS,(RefSeq) signal transducer and activator of transcription 2,,"Chemokine signaling pathway, Necroptosis, Osteoclast differentiation, NOD-like receptor signaling pathway, C-type lectin receptor signaling pathway, JAK-STAT signaling pathway, Hepatitis C, Hepatitis B, Measles, Influenza A, Human papillomavirus infection, Kaposi sarcoma-associated herpesvirus infection, Herpes simplex virus 1 infection, Epstein-Barr virus infection, Coronavirus disease - COVID-19, Pathways in cancer",16
ENSG00000171094,ALK,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,238,CDS,(RefSeq) ALK receptor tyrosine kinase,,"Pathways in cancer, Non-small cell lung cancer, PD-L1 expression and PD-1 checkpoint pathway in cancer",3
ENSG00000171199,OPRPN,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,58503,"","",,,1
ENSG00000171298,GAA,71,Spleen,7.29719980621859,84.8071998145742,0.837193070343523,-0.25636772479208,0.380692109237043,0.619307890762957,0.761384218474087,0.821635748836452,2548,CDS,(RefSeq) alpha glucosidase,,"Galactose metabolism, Starch and sucrose metabolism, Metabolic pathways, Lysosome",4
ENSG00000171456,ASXL1,32,Spleen,16.7604831820023,47.5330474882128,0.673215829638008,-0.570858995058838,0.124821491077847,0.875178508922153,0.249642982155694,0.678364686217073,171023,CDS,(RefSeq) ASXL transcriptional regulator 1,,Polycomb repressive complex,1
ENSG00000171483,SSX6,1,Spleen,13672431.7729861,1.48540117181586,0.673218803764325,-0.570852621548854,0.562723397752212,0.437276602247788,0.874553204495576,0.908117007011902,,"","",,,1
ENSG00000171564,FGB,1,Spleen,0.26963475220584,19.8588974771196,0.0503552627305795,-4.3117136246799,0.395736283644672,0.604263716355328,0.791472567289345,0.845306446685292,2244,CDS,(RefSeq) fibrinogen beta chain,,"Complement and coagulation cascades, Platelet activation, Neutrophil extracellular trap formation, Coronavirus disease - COVID-19",4
ENSG00000171791,BCL2,8,Spleen,63.1836823459441,12.9999349319054,0.615387695546522,-0.700432497090913,0.122233152907109,0.877766847092891,0.244466305814217,0.678364686217073,596,CDS,(RefSeq) BCL2 apoptosis regulator,,"EGFR tyrosine kinase inhibitor resistance, Endocrine resistance, Platinum drug resistance, NF-kappa B signaling pathway, HIF-1 signaling pathway, Sphingolipid signaling pathway, p53 signaling pathway, Autophagy - animal, Protein processing in endoplasmic reticulum, PI3K-Akt signaling pathway, Apoptosis, Apoptosis - multiple species, Necroptosis, Adrenergic signaling in cardiomyocytes, Hedgehog signaling pathway, Focal adhesion, NOD-like receptor signaling pathway, JAK-STAT signaling pathway, Neurotrophin signaling pathway, Cholinergic synapse, Estrogen signaling pathway, Parathyroid hormone synthesis, secretion and action, AGE-RAGE signaling pathway in diabetic complications, Amyotrophic lateral sclerosis, Pathways of neurodegeneration - multiple diseases, Shigellosis, Salmonella infection, Toxoplasmosis, Tuberculosis, Hepatitis B, Measles, Herpes simplex virus 1 infection, Epstein-Barr virus infection, Human immunodeficiency virus 1 infection, Pathways in cancer, MicroRNAs in cancer, Chemical carcinogenesis - receptor activation, Colorectal cancer, Prostate cancer, Small cell lung cancer, Gastric cancer, Lipid and atherosclerosis, Fluid shear stress and atherosclerosis",43
ENSG00000171812,COL8A2,5,Spleen,3.88717594386766,16.8680846821047,0.296417767294261,-1.75429616944642,0.0778679278839135,0.922132072116086,0.155735855767827,0.678364686217073,1296,CDS,(RefSeq) collagen type VIII alpha 2 chain,,Protein digestion and absorption,1
ENSG00000171862,PTEN,14,Spleen,21.727877496854,36.6530710162603,0.381959808873565,-1.38850725398053,0.00354208960834873,0.996457910391651,0.00708417921669746,0.0809735976984159,5728,CDS,(RefSeq) phosphatase and tensin homolog,,"Inositol phosphate metabolism, Metabolic pathways, EGFR tyrosine kinase inhibitor resistance, FoxO signaling pathway, Phosphatidylinositol signaling system, Sphingolipid signaling pathway, p53 signaling pathway, Autophagy - animal, mTOR signaling pathway, PI3K-Akt signaling pathway, Cellular senescence, Focal adhesion, Insulin resistance, Human papillomavirus infection, Human T-cell leukemia virus 1 infection, Pathways in cancer, MicroRNAs in cancer, Chemical carcinogenesis - reactive oxygen species, Endometrial cancer, Glioma, Prostate cancer, Melanoma, Small cell lung cancer, Breast cancer, Hepatocellular carcinoma, Central carbon metabolism in cancer, PD-L1 expression and PD-1 checkpoint pathway in cancer, Diabetic cardiomyopathy",28
ENSG00000172215,CXCR6,1,Spleen,6.4049444223132,13.1203103645768,0.0762177092014435,-3.71372994259792,0.00420805786108183,0.995791942138918,0.00841611572216365,0.0895717454695854,10663,CDS,(RefSeq) C-X-C motif chemokine receptor 6,,"Cytokine-cytokine receptor interaction, Chemokine signaling pathway",2
ENSG00000172340,SUCLG2,17,Spleen,20.4090664679215,37.0451560389575,0.458899403261318,-1.12375016417225,0.0132959766922214,0.986704023307779,0.0265919533844428,0.220797850692321,8801,CDS,(RefSeq) succinate-CoA ligase GDP-forming subunit beta,,"Citrate cycle (TCA cycle), Propanoate metabolism, Metabolic pathways, Carbon metabolism",4
ENSG00000172367,PDZD3,1,Spleen,10888477.7155621,1.032972358339,0.968080115529888,-0.0468016491489522,0.723631192160872,0.276368807839128,0.552737615678257,0.678364686217073,79849,"","",,,1
ENSG00000172468,HSFY1,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,86614,"","",,,1
ENSG00000172578,KLHL6,1,Spleen,20.0995902178807,17.7179608417774,0.0564399034928493,-4.147140668716,3.16428804680456e-05,0.999968357119532,6.32857609360913e-05,0.00156299945371356,89857,"","",,,1
ENSG00000172936,MYD88,13,Spleen,10.7709358995192,107.367817131747,0.121079112412691,-3.04597809044761,4.25168163012507e-06,0.99999574831837,8.50336326025014e-06,0.000268545404583846,4615,CDS,(RefSeq) MYD88 innate immune signal transduction adaptor,,"MAPK signaling pathway, NF-kappa B signaling pathway, Toll-like receptor signaling pathway, NOD-like receptor signaling pathway, Alcoholic liver disease, Pathogenic Escherichia coli infection, Shigellosis, Salmonella infection, Pertussis, Legionellosis, Yersinia infection, Leishmaniasis, Chagas disease, African trypanosomiasis, Malaria, Toxoplasmosis, Tuberculosis, Hepatitis B, Measles, Influenza A, Herpes simplex virus 1 infection, Epstein-Barr virus infection, Human immunodeficiency virus 1 infection, Coronavirus disease - COVID-19, PD-L1 expression and PD-1 checkpoint pathway in cancer, Lipid and atherosclerosis",26
ENSG00000172969,FRG2C,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,100288801,"","",,,1
ENSG00000173511,VEGFB,57,Spleen,18.097999141483,103.154755581202,0.552567835373624,-0.855776508664402,0.0242720810262044,0.975727918973796,0.0485441620524088,0.330991017675272,7423,CDS,(RefSeq) vascular endothelial growth factor B,,"MAPK signaling pathway, Ras signaling pathway, Rap1 signaling pathway, Calcium signaling pathway, PI3K-Akt signaling pathway, Focal adhesion, Relaxin signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Pathways in cancer",9
ENSG00000173599,PC,5,Spleen,17.5856595221156,4.01649636715656,1.24486605811116,0.315990523261917,0.768032391072657,0.231967608927344,0.463935217854687,0.678364686217073,5091,CDS,(RefSeq) pyruvate carboxylase,,"Citrate cycle (TCA cycle), Pyruvate metabolism, Metabolic pathways, Carbon metabolism, Biosynthesis of amino acids",5
ENSG00000173621,LRFN4,19,Spleen,52.1791733997275,11.9135570752376,1.59482175474625,0.673395190188578,0.967337618074253,0.0326623819257473,0.0653247638514946,0.413070502243814,78999,"","",,,1
ENSG00000173757,STAT5B,29,Spleen,21.5197349664142,82.2113014306201,0.352749555053252,-1.503283831832,0.000365312717978245,0.999634687282022,0.000730625435956491,0.0126129022628278,6777,CDS,(RefSeq) signal transducer and activator of transcription 5B,,"ErbB signaling pathway, Chemokine signaling pathway, Necroptosis, JAK-STAT signaling pathway, Th1 and Th2 cell differentiation, Th17 cell differentiation, Prolactin signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Growth hormone synthesis, secretion and action, Hepatitis B, Measles, Human T-cell leukemia virus 1 infection, Pathways in cancer, Viral carcinogenesis, Chemical carcinogenesis - receptor activation, Chronic myeloid leukemia, Acute myeloid leukemia, Non-small cell lung cancer",18
ENSG00000173926,MARCH3,3,Spleen,25216693.5772502,3.6096748739828,0.83109978176231,-0.266906397661034,0.513162170181757,0.486837829818243,0.973675659636486,0.980933673372932,115123,"","",,,1
ENSG00000174292,TNK1,2,Spleen,2426773.25322558,6.81754904020272,0.293360559374947,-1.76925317281605,0.0339889918608994,0.966011008139101,0.0679779837217988,0.425435075986192,8711,"","",,,1
ENSG00000174325,DIRC1,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
